Z,element,channel,delta1_eV,delta2_eV,beta_mrad,sigma_ratio_db_over_temari,reconstruction_check_rel,clamp_weight_temari,clamp_weight_db
73,Ta,L2,0,50,100,1.031054,2.441e-05,0.000e+00,1.095e-04
73,Ta,L2,50,150,10,1.081623,1.398e-05,0.000e+00,0.000e+00
73,Ta,L2,50,150,30,1.069141,1.521e-05,0.000e+00,0.000e+00
73,Ta,L2,50,150,100,1.024712,3.197e-05,0.000e+00,0.000e+00
73,Ta,L3,0,100,10,1.097334,6.764e-06,0.000e+00,1.211e-04
73,Ta,L3,0,100,30,1.082603,8.611e-06,0.000e+00,1.203e-04
73,Ta,L3,0,100,100,1.033281,3.630e-05,0.000e+00,1.175e-04
73,Ta,L3,0,200,10,1.092388,1.888e-05,0.000e+00,2.765e-05
73,Ta,L3,0,200,30,1.077996,2.024e-05,0.000e+00,2.737e-05
73,Ta,L3,0,200,100,1.029705,4.506e-05,0.000e+00,2.651e-05
73,Ta,L3,0,50,10,1.101351,5.466e-06,0.000e+00,1.173e-04
73,Ta,L3,0,50,30,1.086356,7.317e-06,0.000e+00,1.169e-04
73,Ta,L3,0,50,100,1.036167,3.444e-05,0.000e+00,1.151e-04
73,Ta,L3,50,150,10,1.090668,1.535e-05,0.000e+00,0.000e+00
73,Ta,L3,50,150,30,1.076401,1.685e-05,0.000e+00,0.000e+00
73,Ta,L3,50,150,100,1.028534,4.307e-05,0.000e+00,0.000e+00
73,Ta,M1,0,100,10,0.880172,5.042e-06,0.000e+00,1.289e-04
73,Ta,M1,0,100,30,0.837249,1.242e-05,0.000e+00,1.247e-04
73,Ta,M1,0,100,100,0.783981,1.721e-04,0.000e+00,9.516e-05
73,Ta,M1,0,200,10,0.880216,1.991e-05,0.000e+00,3.009e-05
73,Ta,M1,0,200,30,0.838262,2.126e-06,0.000e+00,2.879e-05
73,Ta,M1,0,200,100,0.795207,1.724e-04,0.000e+00,2.123e-05
73,Ta,M1,0,50,10,0.882022,3.027e-06,0.000e+00,1.249e-04
73,Ta,M1,0,50,30,0.837587,1.760e-05,0.000e+00,1.217e-04
73,Ta,M1,0,50,100,0.764902,1.607e-04,0.000e+00,9.866e-05
73,Ta,M1,50,150,10,0.878799,2.012e-05,0.000e+00,0.000e+00
73,Ta,M1,50,150,30,0.837658,2.538e-07,0.000e+00,0.000e+00
73,Ta,M1,50,150,100,0.804814,1.808e-04,0.000e+00,0.000e+00
73,Ta,M2,0,100,10,1.078815,2.315e-06,0.000e+00,1.144e-04
73,Ta,M2,0,100,30,1.014386,2.163e-05,0.000e+00,1.011e-04
73,Ta,M2,0,100,100,0.904067,1.695e-04,0.000e+00,7.465e-05
73,Ta,M2,0,200,10,1.075720,1.739e-05,0.000e+00,2.693e-05
73,Ta,M2,0,200,30,1.017810,3.092e-05,0.000e+00,2.322e-05
73,Ta,M2,0,200,100,0.919819,1.696e-04,0.000e+00,1.644e-05
73,Ta,M2,0,50,10,1.079546,5.193e-07,0.000e+00,1.104e-04
73,Ta,M2,0,50,30,1.007020,1.988e-05,0.000e+00,1.008e-04
73,Ta,M2,0,50,100,0.876347,1.590e-04,0.000e+00,7.989e-05
73,Ta,M2,50,150,10,1.075880,1.329e-05,0.000e+00,0.000e+00
73,Ta,M2,50,150,30,1.022026,2.884e-05,0.000e+00,0.000e+00
73,Ta,M2,50,150,100,0.933073,1.786e-04,0.000e+00,0.000e+00
73,Ta,M3,0,100,10,1.065733,1.025e-05,0.000e+00,1.235e-04
73,Ta,M3,0,100,30,1.009595,3.116e-05,0.000e+00,1.111e-04
73,Ta,M3,0,100,100,0.915145,1.927e-04,0.000e+00,8.724e-05
73,Ta,M3,0,200,10,1.061930,3.210e-05,0.000e+00,2.952e-05
73,Ta,M3,0,200,30,1.011207,4.718e-05,0.000e+00,2.597e-05
73,Ta,M3,0,200,100,0.926360,2.072e-04,0.000e+00,1.966e-05
73,Ta,M3,0,50,10,1.067960,4.979e-06,0.000e+00,1.178e-04
73,Ta,M3,0,50,30,1.005043,2.694e-05,0.000e+00,1.090e-04
73,Ta,M3,0,50,100,0.894757,1.713e-04,0.000e+00,9.070e-05
73,Ta,M3,50,150,10,1.061133,2.860e-05,0.000e+00,0.000e+00
73,Ta,M3,50,150,30,1.014067,4.474e-05,0.000e+00,0.000e+00
73,Ta,M3,50,150,100,0.936919,2.190e-04,0.000e+00,0.000e+00
73,Ta,M4,0,100,10,0.967138,2.399e-04,0.000e+00,4.976e-06
73,Ta,M4,0,100,30,0.942369,2.695e-04,0.000e+00,4.866e-06
73,Ta,M4,0,100,100,0.903962,3.288e-04,0.000e+00,4.812e-06
73,Ta,M4,0,200,10,1.012859,2.156e-04,0.000e+00,1.062e-06
73,Ta,M4,0,200,30,0.988626,2.420e-04,0.000e+00,1.021e-06
73,Ta,M4,0,200,100,0.951079,2.936e-04,0.000e+00,9.979e-07
73,Ta,M4,0,50,10,0.875644,2.909e-04,0.000e+00,6.351e-06
73,Ta,M4,0,50,30,0.850468,3.170e-04,0.000e+00,6.271e-06
73,Ta,M4,0,50,100,0.809212,3.720e-04,0.000e+00,6.241e-06
73,Ta,M4,50,150,10,1.047499,2.106e-04,0.000e+00,0.000e+00
73,Ta,M4,50,150,30,1.022354,2.398e-04,0.000e+00,0.000e+00
73,Ta,M4,50,150,100,0.985866,2.924e-04,0.000e+00,0.000e+00
73,Ta,M5,0,100,10,0.963018,2.372e-04,0.000e+00,4.224e-06
73,Ta,M5,0,100,30,0.938592,2.670e-04,0.000e+00,4.058e-06
73,Ta,M5,0,100,100,0.901575,3.204e-04,0.000e+00,4.076e-06
73,Ta,M5,0,200,10,1.008998,2.155e-04,0.000e+00,9.096e-07
73,Ta,M5,0,200,30,0.985107,2.411e-04,0.000e+00,8.591e-07
73,Ta,M5,0,200,100,0.948672,2.925e-04,0.000e+00,8.525e-07
73,Ta,M5,0,50,10,0.871570,2.861e-04,0.000e+00,5.334e-06
73,Ta,M5,0,50,30,0.846714,3.141e-04,0.000e+00,5.175e-06
73,Ta,M5,0,50,100,0.807309,3.656e-04,0.000e+00,5.231e-06
73,Ta,M5,50,150,10,1.044714,2.102e-04,0.000e+00,0.000e+00
73,Ta,M5,50,150,30,1.019867,2.378e-04,0.000e+00,0.000e+00
73,Ta,M5,50,150,100,0.984306,2.892e-04,0.000e+00,0.000e+00
74,W,L1,0,100,10,0.963260,1.418e-05,0.000e+00,1.234e-04
74,W,L1,0,100,30,0.951744,1.249e-05,0.000e+00,1.228e-04
74,W,L1,0,100,100,0.904783,1.332e-05,0.000e+00,1.187e-04
74,W,L1,0,200,10,0.961500,1.760e-05,0.000e+00,2.764e-05
74,W,L1,0,200,30,0.950061,1.631e-05,0.000e+00,2.746e-05
74,W,L1,0,200,100,0.903512,1.606e-05,0.000e+00,2.646e-05
74,W,L1,0,50,10,0.966133,1.080e-05,0.000e+00,1.222e-04
74,W,L1,0,50,30,0.954481,9.152e-06,0.000e+00,1.217e-04
74,W,L1,0,50,100,0.906400,1.059e-05,0.000e+00,1.180e-04
74,W,L1,50,150,10,0.960031,1.803e-05,0.000e+00,0.000e+00
74,W,L1,50,150,30,0.948659,1.660e-05,0.000e+00,0.000e+00
74,W,L1,50,150,100,0.902739,1.628e-05,0.000e+00,0.000e+00
74,W,L2,0,100,10,1.080462,9.336e-06,0.000e+00,1.042e-04
74,W,L2,0,100,30,1.068349,1.094e-05,0.000e+00,1.037e-04
74,W,L2,0,100,100,1.024151,2.527e-05,0.000e+00,1.018e-04
74,W,L2,0,200,10,1.078960,1.709e-05,0.000e+00,2.362e-05
74,W,L2,0,200,30,1.067021,1.860e-05,0.000e+00,2.346e-05
74,W,L2,0,200,100,1.023324,3.382e-05,0.000e+00,2.286e-05
74,W,L2,0,50,10,1.078215,1.194e-05,0.000e+00,1.019e-04
74,W,L2,0,50,30,1.066015,1.320e-05,0.000e+00,1.016e-04
74,W,L2,0,50,100,1.021558,2.583e-05,0.000e+00,1.004e-04
74,W,L2,50,150,10,1.080636,1.256e-05,0.000e+00,0.000e+00
74,W,L2,50,150,30,1.068710,1.434e-05,0.000e+00,0.000e+00
74,W,L2,50,150,100,1.025063,3.057e-05,0.000e+00,0.000e+00
74,W,L3,0,100,10,1.091842,8.290e-06,0.000e+00,1.115e-04
74,W,L3,0,100,30,1.077819,9.998e-06,0.000e+00,1.108e-04
74,W,L3,0,100,100,1.029804,3.587e-05,0.000e+00,1.083e-04
74,W,L3,0,200,10,1.089525,1.847e-05,0.000e+00,2.539e-05
74,W,L3,0,200,30,1.075739,1.977e-05,0.000e+00,2.515e-05
74,W,L3,0,200,100,1.028401,4.377e-05,0.000e+00,2.436e-05
74,W,L3,0,50,10,1.091388,9.268e-06,0.000e+00,1.086e-04
74,W,L3,0,50,30,1.077212,1.079e-05,0.000e+00,1.082e-04
74,W,L3,0,50,100,1.028724,3.524e-05,0.000e+00,1.065e-04
74,W,L3,50,150,10,1.090224,1.419e-05,0.000e+00,0.000e+00
74,W,L3,50,150,30,1.076488,1.572e-05,0.000e+00,0.000e+00
74,W,L3,50,150,100,1.029327,4.132e-05,0.000e+00,0.000e+00
74,W,M1,0,100,10,0.874368,4.910e-06,0.000e+00,1.286e-04
74,W,M1,0,100,30,0.832054,9.883e-06,0.000e+00,1.233e-04
74,W,M1,0,100,100,0.780405,1.651e-04,0.000e+00,9.334e-05
74,W,M1,0,200,10,0.874585,1.942e-05,0.000e+00,2.995e-05
74,W,M1,0,200,30,0.833351,3.077e-06,0.000e+00,2.840e-05
74,W,M1,0,200,100,0.791687,1.700e-04,0.000e+00,2.071e-05
74,W,M1,0,50,10,0.875936,3.533e-06,0.000e+00,1.248e-04
74,W,M1,0,50,30,0.831797,1.504e-05,0.000e+00,1.206e-04
74,W,M1,0,50,100,0.760384,1.505e-04,0.000e+00,9.749e-05
74,W,M1,50,150,10,0.873332,1.994e-05,0.000e+00,0.000e+00
74,W,M1,50,150,30,0.833081,1.413e-06,0.000e+00,0.000e+00
74,W,M1,50,150,100,0.801636,1.784e-04,0.000e+00,0.000e+00
74,W,M2,0,100,10,1.075541,5.154e-06,0.000e+00,1.052e-04
74,W,M2,0,100,30,1.014891,2.516e-05,0.000e+00,9.346e-05
74,W,M2,0,100,100,0.906876,1.867e-04,0.000e+00,6.915e-05
74,W,M2,0,200,10,1.074678,1.828e-05,0.000e+00,2.463e-05
74,W,M2,0,200,30,1.019216,3.294e-05,0.000e+00,2.134e-05
74,W,M2,0,200,100,0.922216,1.837e-04,0.000e+00,1.509e-05
74,W,M2,0,50,10,1.072070,4.911e-06,0.000e+00,1.021e-04
74,W,M2,0,50,30,1.004772,2.316e-05,0.000e+00,9.396e-05
74,W,M2,0,50,100,0.877546,1.646e-04,0.000e+00,7.502e-05
74,W,M2,50,150,10,1.077230,1.377e-05,0.000e+00,0.000e+00
74,W,M2,50,150,30,1.024879,3.111e-05,0.000e+00,0.000e+00
74,W,M2,50,150,100,0.935918,2.009e-04,0.000e+00,0.000e+00
74,W,M3,0,100,10,1.063249,1.265e-05,0.000e+00,1.147e-04
74,W,M3,0,100,30,1.010365,3.422e-05,0.000e+00,1.038e-04
74,W,M3,0,100,100,0.917926,1.776e-04,0.000e+00,8.183e-05
74,W,M3,0,200,10,1.061398,3.251e-05,0.000e+00,2.729e-05
74,W,M3,0,200,30,1.012796,4.869e-05,0.000e+00,2.413e-05
74,W,M3,0,200,100,0.928784,1.953e-04,0.000e+00,1.829e-05
74,W,M3,0,50,10,1.061884,9.166e-06,0.000e+00,1.099e-04
74,W,M3,0,50,30,1.003488,3.023e-05,0.000e+00,1.025e-04
74,W,M3,0,50,100,0.896366,1.551e-04,0.000e+00,8.601e-05
74,W,M3,50,150,10,1.062729,2.836e-05,0.000e+00,0.000e+00
74,W,M3,50,150,30,1.016950,4.621e-05,0.000e+00,0.000e+00
74,W,M3,50,150,100,0.939740,2.059e-04,0.000e+00,0.000e+00
74,W,M4,0,100,10,0.989367,2.707e-04,0.000e+00,4.774e-06
74,W,M4,0,100,30,0.962975,2.972e-04,0.000e+00,4.670e-06
74,W,M4,0,100,100,0.920748,3.587e-04,0.000e+00,4.605e-06
74,W,M4,0,200,10,1.028718,2.372e-04,0.000e+00,9.979e-07
74,W,M4,0,200,30,1.003211,2.602e-04,0.000e+00,9.601e-07
74,W,M4,0,200,100,0.963008,3.192e-04,0.000e+00,9.354e-07
74,W,M4,0,50,10,0.901622,3.335e-04,0.000e+00,6.336e-06
74,W,M4,0,50,30,0.874159,3.554e-04,0.000e+00,6.255e-06
74,W,M4,0,50,100,0.826947,4.074e-04,0.000e+00,6.209e-06
74,W,M4,50,150,10,1.058887,2.327e-04,0.000e+00,0.000e+00
74,W,M4,50,150,30,1.032870,2.588e-04,0.000e+00,0.000e+00
74,W,M4,50,150,100,0.994487,3.209e-04,0.000e+00,0.000e+00
74,W,M5,0,100,10,0.985589,2.699e-04,0.000e+00,3.873e-06
74,W,M5,0,100,30,0.959469,2.973e-04,0.000e+00,3.710e-06
74,W,M5,0,100,100,0.918528,3.560e-04,0.000e+00,3.723e-06
74,W,M5,0,200,10,1.025267,2.386e-04,0.000e+00,8.155e-07
74,W,M5,0,200,30,1.000051,2.631e-04,0.000e+00,7.683e-07
74,W,M5,0,200,100,0.960871,3.147e-04,0.000e+00,7.616e-07
74,W,M5,0,50,10,0.897504,3.314e-04,0.000e+00,5.101e-06
74,W,M5,0,50,30,0.870240,3.545e-04,0.000e+00,4.934e-06
74,W,M5,0,50,100,0.824749,4.054e-04,0.000e+00,4.983e-06
74,W,M5,50,150,10,1.056254,2.336e-04,0.000e+00,0.000e+00
74,W,M5,50,150,30,1.030520,2.610e-04,0.000e+00,0.000e+00
74,W,M5,50,150,100,0.993034,3.146e-04,0.000e+00,0.000e+00
75,Re,L1,0,100,10,0.959583,1.398e-05,0.000e+00,1.231e-04
75,Re,L1,0,100,30,0.948470,1.279e-05,0.000e+00,1.223e-04
75,Re,L1,0,100,100,0.901831,1.310e-05,0.000e+00,1.169e-04
75,Re,L1,0,200,10,0.958018,1.783e-05,0.000e+00,2.753e-05
75,Re,L1,0,200,30,0.947019,1.670e-05,0.000e+00,2.732e-05
75,Re,L1,0,200,100,0.901053,1.601e-05,0.000e+00,2.601e-05
75,Re,L1,0,50,10,0.962107,1.041e-05,0.000e+00,1.220e-04
75,Re,L1,0,50,30,0.950778,9.231e-06,0.000e+00,1.213e-04
75,Re,L1,0,50,100,0.902451,9.996e-06,0.000e+00,1.164e-04
75,Re,L1,50,150,10,0.956736,1.825e-05,0.000e+00,0.000e+00
75,Re,L1,50,150,30,0.945846,1.711e-05,0.000e+00,0.000e+00
75,Re,L1,50,150,100,0.900800,1.650e-05,0.000e+00,0.000e+00
75,Re,L2,0,100,10,1.073788,1.053e-05,0.000e+00,9.527e-05
75,Re,L2,0,100,30,1.062322,1.284e-05,0.000e+00,9.485e-05
75,Re,L2,0,100,100,1.019317,2.575e-05,0.000e+00,9.313e-05
75,Re,L2,0,200,10,1.075230,1.686e-05,0.000e+00,2.152e-05
75,Re,L2,0,200,30,1.063874,1.859e-05,0.000e+00,2.138e-05
75,Re,L2,0,200,100,1.021135,3.216e-05,0.000e+00,2.083e-05
75,Re,L2,0,50,10,1.066464,1.466e-05,0.000e+00,9.379e-05
75,Re,L2,0,50,30,1.054978,1.689e-05,0.000e+00,9.354e-05
75,Re,L2,0,50,100,1.011946,2.781e-05,0.000e+00,9.245e-05
75,Re,L2,50,150,10,1.079609,1.207e-05,0.000e+00,0.000e+00
75,Re,L2,50,150,30,1.068218,1.403e-05,0.000e+00,0.000e+00
75,Re,L2,50,150,100,1.025366,2.878e-05,0.000e+00,0.000e+00
75,Re,L3,0,100,10,1.086315,9.759e-06,0.000e+00,1.029e-04
75,Re,L3,0,100,30,1.072941,1.158e-05,0.000e+00,1.022e-04
75,Re,L3,0,100,100,1.026093,3.369e-05,0.000e+00,9.992e-05
75,Re,L3,0,200,10,1.086598,1.811e-05,0.000e+00,2.336e-05
75,Re,L3,0,200,30,1.073386,1.951e-05,0.000e+00,2.315e-05
75,Re,L3,0,200,100,1.026939,4.085e-05,0.000e+00,2.242e-05
75,Re,L3,0,50,10,1.081355,1.244e-05,0.000e+00,1.007e-04
75,Re,L3,0,50,30,1.067909,1.403e-05,0.000e+00,1.004e-04
75,Re,L3,0,50,100,1.020858,3.395e-05,0.000e+00,9.890e-05
75,Re,L3,50,150,10,1.089729,1.349e-05,0.000e+00,0.000e+00
75,Re,L3,50,150,30,1.076507,1.514e-05,0.000e+00,0.000e+00
75,Re,L3,50,150,100,1.030050,3.813e-05,0.000e+00,0.000e+00
75,Re,M1,0,100,10,0.868060,4.317e-06,0.000e+00,1.282e-04
75,Re,M1,0,100,30,0.826293,9.309e-06,0.000e+00,1.220e-04
75,Re,M1,0,100,100,0.775603,1.543e-04,0.000e+00,9.148e-05
75,Re,M1,0,200,10,0.868477,1.881e-05,0.000e+00,2.979e-05
75,Re,M1,0,200,30,0.827934,3.355e-06,0.000e+00,2.802e-05
75,Re,M1,0,200,100,0.787300,1.642e-04,0.000e+00,2.019e-05
75,Re,M1,0,50,10,0.869317,4.362e-06,0.000e+00,1.246e-04
75,Re,M1,0,50,30,0.825365,1.422e-05,0.000e+00,1.196e-04
75,Re,M1,0,50,100,0.754128,1.344e-04,0.000e+00,9.614e-05
75,Re,M1,50,150,10,0.867396,1.947e-05,0.000e+00,0.000e+00
75,Re,M1,50,150,30,0.828031,1.423e-06,0.000e+00,0.000e+00
75,Re,M1,50,150,100,0.797866,1.747e-04,0.000e+00,0.000e+00
75,Re,M2,0,100,10,1.071691,7.743e-06,0.000e+00,9.699e-05
75,Re,M2,0,100,30,1.013957,2.812e-05,0.000e+00,8.663e-05
75,Re,M2,0,100,100,0.907591,1.932e-04,0.000e+00,6.416e-05
75,Re,M2,0,200,10,1.073172,1.874e-05,0.000e+00,2.261e-05
75,Re,M2,0,200,30,1.019658,3.439e-05,0.000e+00,1.968e-05
75,Re,M2,0,200,100,0.923310,1.951e-04,0.000e+00,1.388e-05
75,Re,M2,0,50,10,1.063818,8.654e-06,0.000e+00,9.486e-05
75,Re,M2,0,50,30,1.000353,2.588e-05,0.000e+00,8.776e-05
75,Re,M2,0,50,100,0.875394,1.631e-04,0.000e+00,7.048e-05
75,Re,M2,50,150,10,1.078188,1.405e-05,0.000e+00,0.000e+00
75,Re,M2,50,150,30,1.027115,3.293e-05,0.000e+00,0.000e+00
75,Re,M2,50,150,100,0.938067,2.139e-04,0.000e+00,0.000e+00
75,Re,M3,0,100,10,1.060102,1.473e-05,0.000e+00,1.067e-04
75,Re,M3,0,100,30,1.009690,3.609e-05,0.000e+00,9.706e-05
75,Re,M3,0,100,100,0.918645,1.680e-04,0.000e+00,7.681e-05
75,Re,M3,0,200,10,1.060322,3.261e-05,0.000e+00,2.528e-05
75,Re,M3,0,200,30,1.013386,4.921e-05,0.000e+00,2.247e-05
75,Re,M3,0,200,100,0.929887,1.807e-04,0.000e+00,1.705e-05
75,Re,M3,0,50,10,1.054923,1.263e-05,0.000e+00,1.028e-04
75,Re,M3,0,50,30,0.999801,3.223e-05,0.000e+00,9.642e-05
75,Re,M3,0,50,100,0.894748,1.447e-04,0.000e+00,8.153e-05
75,Re,M3,50,150,10,1.063885,2.807e-05,0.000e+00,0.000e+00
75,Re,M3,50,150,30,1.019183,4.682e-05,0.000e+00,0.000e+00
75,Re,M3,50,150,100,0.941833,1.926e-04,0.000e+00,0.000e+00
75,Re,M4,0,100,10,1.006212,2.959e-04,0.000e+00,4.735e-06
75,Re,M4,0,100,30,0.978526,3.193e-04,0.000e+00,4.633e-06
75,Re,M4,0,100,100,0.933023,3.826e-04,0.000e+00,4.555e-06
75,Re,M4,0,200,10,1.040791,2.538e-04,0.000e+00,9.726e-07
75,Re,M4,0,200,30,1.014274,2.744e-04,0.000e+00,9.363e-07
75,Re,M4,0,200,100,0.971825,3.380e-04,0.000e+00,9.094e-07
75,Re,M4,0,50,10,0.919994,3.728e-04,0.000e+00,6.501e-06
75,Re,M4,0,50,30,0.890691,3.904e-04,0.000e+00,6.419e-06
75,Re,M4,0,50,100,0.838262,4.398e-04,0.000e+00,6.352e-06
75,Re,M4,50,150,10,1.068453,2.488e-04,0.000e+00,0.000e+00
75,Re,M4,50,150,30,1.041683,2.723e-04,0.000e+00,0.000e+00
75,Re,M4,50,150,100,1.001599,3.394e-04,0.000e+00,0.000e+00
75,Re,M5,0,100,10,1.002461,2.973e-04,0.000e+00,3.723e-06
75,Re,M5,0,100,30,0.974989,3.221e-04,0.000e+00,3.561e-06
75,Re,M5,0,100,100,0.930664,3.817e-04,0.000e+00,3.564e-06
75,Re,M5,0,200,10,1.037514,2.569e-04,0.000e+00,7.694e-07
75,Re,M5,0,200,30,1.011252,2.787e-04,0.000e+00,7.238e-07
75,Re,M5,0,200,100,0.969753,3.367e-04,0.000e+00,7.157e-07
75,Re,M5,0,50,10,0.915417,3.729e-04,0.000e+00,5.087e-06
75,Re,M5,0,50,30,0.886204,3.918e-04,0.000e+00,4.913e-06
75,Re,M5,0,50,100,0.835340,4.387e-04,0.000e+00,4.949e-06
75,Re,M5,50,150,10,1.065900,2.516e-04,0.000e+00,0.000e+00
75,Re,M5,50,150,30,1.039398,2.768e-04,0.000e+00,0.000e+00
75,Re,M5,50,150,100,1.000184,3.388e-04,0.000e+00,0.000e+00
76,Os,L1,0,100,10,0.955748,1.435e-05,0.000e+00,1.226e-04
76,Os,L1,0,100,30,0.945032,1.340e-05,0.000e+00,1.217e-04
76,Os,L1,0,100,100,0.898753,1.296e-05,0.000e+00,1.152e-04
76,Os,L1,0,200,10,0.954422,1.856e-05,0.000e+00,2.739e-05
76,Os,L1,0,200,30,0.943852,1.727e-05,0.000e+00,2.715e-05
76,Os,L1,0,200,100,0.898496,1.578e-05,0.000e+00,2.560e-05
76,Os,L1,0,50,10,0.957854,1.021e-05,0.000e+00,1.216e-04
76,Os,L1,0,50,30,0.946852,9.529e-06,0.000e+00,1.208e-04
76,Os,L1,0,50,100,0.898352,9.726e-06,0.000e+00,1.149e-04
76,Os,L1,50,150,10,0.953365,1.927e-05,0.000e+00,0.000e+00
76,Os,L1,50,150,30,0.942941,1.786e-05,0.000e+00,0.000e+00
76,Os,L1,50,150,100,0.898774,1.632e-05,0.000e+00,0.000e+00
76,Os,L2,0,100,10,1.067571,1.330e-05,0.000e+00,8.770e-05
76,Os,L2,0,100,30,1.056700,1.494e-05,0.000e+00,8.733e-05
76,Os,L2,0,100,100,1.014777,2.943e-05,0.000e+00,8.575e-05
76,Os,L2,0,200,10,1.071734,1.763e-05,0.000e+00,1.974e-05
76,Os,L2,0,200,30,1.060927,1.887e-05,0.000e+00,1.961e-05
76,Os,L2,0,200,100,1.019094,3.337e-05,0.000e+00,1.911e-05
76,Os,L2,0,50,10,1.055558,1.875e-05,0.000e+00,8.692e-05
76,Os,L2,0,50,30,1.044714,2.039e-05,0.000e+00,8.670e-05
76,Os,L2,0,50,100,1.002917,3.302e-05,0.000e+00,8.569e-05
76,Os,L2,50,150,10,1.078572,1.290e-05,0.000e+00,0.000e+00
76,Os,L2,50,150,30,1.067696,1.421e-05,0.000e+00,0.000e+00
76,Os,L2,50,150,100,1.025632,2.990e-05,0.000e+00,0.000e+00
76,Os,L3,0,100,10,1.081149,1.145e-05,0.000e+00,9.554e-05
76,Os,L3,0,100,30,1.068375,1.318e-05,0.000e+00,9.499e-05
76,Os,L3,0,100,100,1.022557,3.310e-05,0.000e+00,9.283e-05
76,Os,L3,0,200,10,1.083846,1.808e-05,0.000e+00,2.163e-05
76,Os,L3,0,200,30,1.071177,1.941e-05,0.000e+00,2.144e-05
76,Os,L3,0,200,100,1.025553,3.911e-05,0.000e+00,2.076e-05
76,Os,L3,0,50,10,1.072018,1.557e-05,0.000e+00,9.408e-05
76,Os,L3,0,50,30,1.059228,1.708e-05,0.000e+00,9.375e-05
76,Os,L3,0,50,100,1.013383,3.425e-05,0.000e+00,9.240e-05
76,Os,L3,50,150,10,1.089202,1.326e-05,0.000e+00,0.000e+00
76,Os,L3,50,150,30,1.076480,1.480e-05,0.000e+00,0.000e+00
76,Os,L3,50,150,100,1.030710,3.621e-05,0.000e+00,0.000e+00
76,Os,M1,0,100,10,0.861342,3.958e-06,0.000e+00,1.277e-04
76,Os,M1,0,100,30,0.820152,9.208e-06,0.000e+00,1.207e-04
76,Os,M1,0,100,100,0.770036,1.374e-04,0.000e+00,8.970e-05
76,Os,M1,0,200,10,0.861993,1.816e-05,0.000e+00,2.959e-05
76,Os,M1,0,200,30,0.822169,3.587e-06,0.000e+00,2.766e-05
76,Os,M1,0,200,100,0.782354,1.455e-04,0.000e+00,1.971e-05
76,Os,M1,0,50,10,0.862234,4.737e-06,0.000e+00,1.243e-04
76,Os,M1,0,50,30,0.818516,1.393e-05,0.000e+00,1.186e-04
76,Os,M1,0,50,100,0.746827,1.166e-04,0.000e+00,9.481e-05
76,Os,M1,50,150,10,0.861117,1.879e-05,0.000e+00,0.000e+00
76,Os,M1,50,150,30,0.822653,1.777e-06,0.000e+00,0.000e+00
76,Os,M1,50,150,100,0.793683,1.550e-04,0.000e+00,0.000e+00
76,Os,M2,0,100,10,1.067775,1.033e-05,0.000e+00,9.006e-05
76,Os,M2,0,100,30,1.012340,3.033e-05,0.000e+00,8.079e-05
76,Os,M2,0,100,100,0.907073,1.911e-04,0.000e+00,5.986e-05
76,Os,M2,0,200,10,1.071526,1.942e-05,0.000e+00,2.089e-05
76,Os,M2,0,200,30,1.019614,3.502e-05,0.000e+00,1.826e-05
76,Os,M2,0,200,100,0.923643,1.966e-04,0.000e+00,1.286e-05
76,Os,M2,0,50,10,1.055689,1.212e-05,0.000e+00,8.870e-05
76,Os,M2,0,50,30,0.995071,2.792e-05,0.000e+00,8.246e-05
76,Os,M2,0,50,100,0.871324,1.554e-04,0.000e+00,6.654e-05
76,Os,M2,50,150,10,1.078847,1.478e-05,0.000e+00,0.000e+00
76,Os,M2,50,150,30,1.028910,3.386e-05,0.000e+00,0.000e+00
76,Os,M2,50,150,100,0.939744,2.170e-04,0.000e+00,0.000e+00
76,Os,M3,0,100,10,1.056857,1.674e-05,0.000e+00,9.986e-05
76,Os,M3,0,100,30,1.008379,3.803e-05,0.000e+00,9.130e-05
76,Os,M3,0,100,100,0.918242,1.679e-04,0.000e+00,7.249e-05
76,Os,M3,0,200,10,1.059075,3.282e-05,0.000e+00,2.357e-05
76,Os,M3,0,200,30,1.013498,4.958e-05,0.000e+00,2.105e-05
76,Os,M3,0,200,100,0.930274,1.762e-04,0.000e+00,1.599e-05
76,Os,M3,0,50,10,1.048054,1.583e-05,0.000e+00,9.680e-05
76,Os,M3,0,50,30,0.995358,3.457e-05,0.000e+00,9.123e-05
76,Os,M3,0,50,100,0.891468,1.468e-04,0.000e+00,7.764e-05
76,Os,M3,50,150,10,1.064723,2.809e-05,0.000e+00,0.000e+00
76,Os,M3,50,150,30,1.020967,4.716e-05,0.000e+00,0.000e+00
76,Os,M3,50,150,100,0.943450,1.869e-04,0.000e+00,0.000e+00
76,Os,M4,0,100,10,1.018990,3.198e-04,0.000e+00,4.766e-06
76,Os,M4,0,100,30,0.990288,3.417e-04,0.000e+00,4.664e-06
76,Os,M4,0,100,100,0.941958,3.999e-04,0.000e+00,4.572e-06
76,Os,M4,0,200,10,1.050150,2.675e-04,0.000e+00,9.641e-07
76,Os,M4,0,200,30,1.022841,2.874e-04,0.000e+00,9.287e-07
76,Os,M4,0,200,100,0.978458,3.482e-04,0.000e+00,8.993e-07
76,Os,M4,0,50,10,0.932119,4.136e-04,0.000e+00,6.752e-06
76,Os,M4,0,50,30,0.901377,4.275e-04,0.000e+00,6.669e-06
